Site,Individual,Date,Time,Parameter_A,Parameter_B
Site_1,Site_1_Candidate_2,2025-07-14,09:30,97.81,39.31
Site_1,Site_1_Candidate_2,2025-07-14,09:45,74.16,9.63
Site_1,Site_1_Candidate_2,2025-07-14,10:00,65.55,21.0
Site_1,Site_1_Candidate_2,2025-07-14,10:15,70.45,17.79
Site_1,Site_1_Candidate_2,2025-07-14,10:30,54.13,10.8
Site_1,Site_1_Candidate_2,2025-07-14,10:45,91.95,26.41
Site_1,Site_1_Candidate_2,2025-07-14,11:00,57.89,47.75
Site_1,Site_1_Candidate_2,2025-07-14,11:15,63.24,33.76
Site_1,Site_1_Candidate_2,2025-07-14,11:30,82.88,48.42
Site_1,Site_1_Candidate_2,2025-07-14,11:45,58.48,30.51
Site_1,Site_1_Candidate_2,2025-07-14,12:00,92.82,41.76
Site_1,Site_1_Candidate_2,2025-07-14,12:15,62.97,6.73
Site_1,Site_1_Candidate_2,2025-07-14,12:30,55.79,5.17
Site_1,Site_1_Candidate_2,2025-07-14,12:45,79.01,39.9
Site_1,Site_1_Candidate_2,2025-07-14,13:00,77.24,0.15
Site_1,Site_1_Candidate_2,2025-07-14,13:15,51.86,19.52
Site_1,Site_1_Candidate_2,2025-07-14,13:30,79.08,5.22
Site_1,Site_1_Candidate_2,2025-07-14,13:45,54.29,22.88
Site_1,Site_1_Candidate_2,2025-07-14,14:00,54.25,49.49
Site_1,Site_1_Candidate_2,2025-07-14,14:15,82.01,40.08
Site_1,Site_1_Candidate_2,2025-07-14,14:30,79.03,3.87
Site_1,Site_1_Candidate_2,2025-07-14,14:45,63.06,28.1
Site_1,Site_1_Candidate_2,2025-07-14,15:00,72.67,16.78
Site_1,Site_1_Candidate_2,2025-07-14,15:15,61.86,11.33
Site_1,Site_1_Candidate_2,2025-07-14,15:30,86.54,46.84
Site_1,Site_1_Candidate_2,2025-07-14,15:45,94.84,41.31
Site_1,Site_1_Candidate_2,2025-07-14,16:00,57.19,44.34
Site_1,Site_1_Candidate_2,2025-07-14,16:15,71.2,31.9
Site_1,Site_1_Candidate_2,2025-07-14,16:30,50.47,30.22
Site_1,Site_1_Candidate_2,2025-07-14,16:45,92.58,48.91
Site_1,Site_1_Candidate_2,2025-07-14,17:00,93.17,23.71
Site_1,Site_1_Candidate_2,2025-07-14,17:15,58.93,34.17
Site_1,Site_1_Candidate_2,2025-07-14,17:30,83.7,40.8
Site_1,Site_1_Candidate_2,2025-07-13,09:00,76.46,48.45
Site_1,Site_1_Candidate_2,2025-07-13,09:15,90.02,30.83
Site_1,Site_1_Candidate_2,2025-07-13,09:30,55.85,44.74
Site_1,Site_1_Candidate_2,2025-07-13,09:45,56.93,24.01
Site_1,Site_1_Candidate_2,2025-07-13,10:00,53.18,15.26
Site_1,Site_1_Candidate_2,2025-07-13,10:15,93.29,37.95
Site_1,Site_1_Candidate_2,2025-07-13,10:30,51.8,8.09
Site_1,Site_1_Candidate_2,2025-07-13,10:45,83.87,34.59
Site_1,Site_1_Candidate_2,2025-07-13,11:00,90.92,19.09
Site_1,Site_1_Candidate_2,2025-07-13,11:15,87.46,9.36
Site_1,Site_1_Candidate_2,2025-07-13,11:30,78.61,48.92
Site_1,Site_1_Candidate_2,2025-07-13,11:45,84.51,25.57
Site_1,Site_1_Candidate_2,2025-07-13,12:00,85.42,41.73
Site_1,Site_1_Candidate_2,2025-07-13,12:15,51.77,10.44
Site_1,Site_1_Candidate_2,2025-07-13,12:30,73.4,31.75
Site_1,Site_1_Candidate_2,2025-07-13,12:45,90.53,14.18
Site_1,Site_1_Candidate_2,2025-07-13,13:00,97.35,22.95
Site_1,Site_1_Candidate_2,2025-07-13,13:15,92.92,11.15
Site_1,Site_1_Candidate_2,2025-07-13,13:30,86.55,15.89
Site_1,Site_1_Candidate_2,2025-07-13,13:45,59.61,28.89
Site_1,Site_1_Candidate_2,2025-07-13,14:00,80.3,26.07
Site_1,Site_1_Candidate_2,2025-07-13,14:15,89.27,45.49
Site_1,Site_1_Candidate_2,2025-07-13,14:30,50.03,30.48
Site_1,Site_1_Candidate_2,2025-07-13,14:45,70.06,43.61
Site_1,Site_1_Candidate_2,2025-07-13,15:00,75.05,17.66
Site_1,Site_1_Candidate_2,2025-07-13,15:15,76.01,4.33
Site_1,Site_1_Candidate_2,2025-07-13,15:30,91.38,18.7
Site_1,Site_1_Candidate_2,2025-07-13,15:45,92.62,2.45
Site_1,Site_1_Candidate_2,2025-07-13,16:00,90.81,4.33
Site_1,Site_1_Candidate_2,2025-07-13,16:15,80.69,49.02
Site_1,Site_1_Candidate_2,2025-07-13,16:30,87.33,10.3
Site_1,Site_1_Candidate_2,2025-07-13,16:45,81.53,13.62
Site_1,Site_1_Candidate_2,2025-07-13,17:00,97.52,28.7
Site_1,Site_1_Candidate_2,2025-07-13,17:15,98.41,1.06
Site_1,Site_1_Candidate_2,2025-07-13,17:30,90.65,17.77
Site_1,Site_1_Candidate_2,2025-07-12,09:00,61.53,41.53
Site_1,Site_1_Candidate_2,2025-07-12,09:15,86.25,1.72
Site_1,Site_1_Candidate_2,2025-07-12,09:30,70.18,15.33
Site_1,Site_1_Candidate_2,2025-07-12,09:45,78.63,23.94
Site_1,Site_1_Candidate_2,2025-07-12,10:00,53.87,32.64
Site_1,Site_1_Candidate_2,2025-07-12,10:15,90.18,26.82
Site_1,Site_1_Candidate_2,2025-07-12,10:30,90.68,11.11
Site_1,Site_1_Candidate_2,2025-07-12,10:45,81.63,16.36
Site_1,Site_1_Candidate_2,2025-07-12,11:00,73.1,13.22
Site_1,Site_1_Candidate_2,2025-07-12,11:15,64.46,11.33
Site_1,Site_1_Candidate_2,2025-07-12,11:30,87.66,16.37
Site_1,Site_1_Candidate_2,2025-07-12,11:45,89.53,5.3
Site_1,Site_1_Candidate_2,2025-07-12,12:00,99.93,12.88
Site_1,Site_1_Candidate_2,2025-07-12,12:15,50.58,12.1
Site_1,Site_1_Candidate_2,2025-07-12,12:30,96.65,33.37
Site_1,Site_1_Candidate_2,2025-07-12,12:45,99.37,35.95
Site_1,Site_1_Candidate_2,2025-07-12,13:00,77.11,4.84
Site_1,Site_1_Candidate_2,2025-07-12,13:15,81.65,26.88
Site_1,Site_1_Candidate_2,2025-07-12,13:30,59.76,21.17
Site_1,Site_1_Candidate_2,2025-07-12,13:45,98.39,1.9
Site_1,Site_1_Candidate_2,2025-07-12,14:00,87.9,41.5
Site_1,Site_1_Candidate_2,2025-07-12,14:15,61.21,6.66
Site_1,Site_1_Candidate_2,2025-07-12,14:30,72.58,4.62
Site_1,Site_1_Candidate_2,2025-07-12,14:45,66.23,27.09
Site_1,Site_1_Candidate_2,2025-07-12,15:00,87.11,37.18
Site_1,Site_1_Candidate_2,2025-07-12,15:15,77.04,49.12
Site_1,Site_1_Candidate_2,2025-07-12,15:30,77.35,33.22
Site_1,Site_1_Candidate_2,2025-07-12,15:45,92.26,3.48
Site_1,Site_1_Candidate_2,2025-07-12,16:00,80.44,0.78
Site_1,Site_1_Candidate_2,2025-07-12,16:15,75.81,20.07
Site_1,Site_1_Candidate_2,2025-07-12,16:30,78.93,8.21
Site_1,Site_1_Candidate_2,2025-07-12,16:45,59.1,7.29
Site_1,Site_1_Candidate_2,2025-07-12,17:00,92.76,13.09
Site_1,Site_1_Candidate_2,2025-07-12,17:15,76.0,46.61
Site_1,Site_1_Candidate_2,2025-07-12,17:30,77.43,32.77
Site_1,Site_1_Candidate_2,2025-07-11,09:00,78.49,18.32
Site_1,Site_1_Candidate_2,2025-07-11,09:15,59.3,28.72
Site_1,Site_1_Candidate_2,2025-07-11,09:30,85.86,16.25
Site_1,Site_1_Candidate_2,2025-07-11,09:45,53.27,12.08
Site_1,Site_1_Candidate_2,2025-07-11,10:00,62.95,18.95
Site_1,Site_1_Candidate_2,2025-07-11,10:15,82.03,9.38
Site_1,Site_1_Candidate_2,2025-07-11,10:30,58.09,1.58
Site_1,Site_1_Candidate_2,2025-07-11,10:45,81.95,35.21
Site_1,Site_1_Candidate_2,2025-07-11,11:00,83.05,32.13
Site_1,Site_1_Candidate_2,2025-07-11,11:15,80.46,5.61
Site_1,Site_1_Candidate_2,2025-07-11,11:30,92.64,44.82
Site_1,Site_1_Candidate_2,2025-07-11,11:45,55.09,32.02
Site_1,Site_1_Candidate_2,2025-07-11,12:00,59.85,33.75
Site_1,Site_1_Candidate_2,2025-07-11,12:15,95.1,49.66
Site_1,Site_1_Candidate_2,2025-07-11,12:30,79.98,17.9
Site_1,Site_1_Candidate_2,2025-07-11,12:45,66.34,21.44
Site_1,Site_1_Candidate_2,2025-07-11,13:00,85.21,10.74
Site_1,Site_1_Candidate_2,2025-07-11,13:15,68.29,45.07
Site_1,Site_1_Candidate_2,2025-07-11,13:30,56.87,12.46
Site_1,Site_1_Candidate_2,2025-07-11,13:45,67.65,44.93
Site_1,Site_1_Candidate_2,2025-07-11,14:00,89.52,21.18
Site_1,Site_1_Candidate_2,2025-07-11,14:15,74.9,30.01
Site_1,Site_1_Candidate_2,2025-07-11,14:30,89.8,11.12
Site_1,Site_1_Candidate_2,2025-07-11,14:45,72.58,44.25
Site_1,Site_1_Candidate_2,2025-07-11,15:00,87.22,8.52
Site_1,Site_1_Candidate_2,2025-07-11,15:15,80.03,25.62
Site_1,Site_1_Candidate_2,2025-07-11,15:30,80.38,19.74
Site_1,Site_1_Candidate_2,2025-07-11,15:45,69.38,26.7
Site_1,Site_1_Candidate_2,2025-07-11,16:00,64.54,32.71
Site_1,Site_1_Candidate_2,2025-07-11,16:15,99.11,32.15
Site_1,Site_1_Candidate_2,2025-07-11,16:30,54.82,42.31
Site_1,Site_1_Candidate_2,2025-07-11,16:45,58.48,37.88
Site_1,Site_1_Candidate_2,2025-07-11,17:00,61.4,0.27
Site_1,Site_1_Candidate_2,2025-07-11,17:15,60.16,24.18
Site_1,Site_1_Candidate_2,2025-07-11,17:30,55.72,26.2
Site_1,Site_1_Candidate_2,2025-07-10,09:00,61.93,28.18
Site_1,Site_1_Candidate_2,2025-07-10,09:15,65.3,2.06
Site_1,Site_1_Candidate_2,2025-07-10,09:30,80.73,9.99
Site_1,Site_1_Candidate_2,2025-07-10,09:45,53.46,31.68
Site_1,Site_1_Candidate_2,2025-07-10,10:00,69.95,18.43
Site_1,Site_1_Candidate_2,2025-07-10,10:15,73.16,17.08
Site_1,Site_1_Candidate_2,2025-07-10,10:30,76.78,1.53
Site_1,Site_1_Candidate_2,2025-07-10,10:45,98.66,14.31
Site_1,Site_1_Candidate_2,2025-07-10,11:00,95.2,25.16
Site_1,Site_1_Candidate_2,2025-07-10,11:15,74.36,28.03
Site_1,Site_1_Candidate_2,2025-07-10,11:30,50.07,21.56
Site_1,Site_1_Candidate_2,2025-07-10,11:45,83.31,28.77
Site_1,Site_1_Candidate_2,2025-07-10,12:00,94.06,18.44
Site_1,Site_1_Candidate_2,2025-07-10,12:15,94.68,14.98
Site_1,Site_1_Candidate_2,2025-07-10,12:30,72.78,18.76
Site_1,Site_1_Candidate_2,2025-07-10,12:45,52.7,40.61
Site_1,Site_1_Candidate_2,2025-07-10,13:00,93.92,8.71
Site_1,Site_1_Candidate_2,2025-07-10,13:15,58.63,21.92
Site_1,Site_1_Candidate_2,2025-07-10,13:30,75.85,12.07
Site_1,Site_1_Candidate_2,2025-07-10,13:45,56.42,21.41
Site_1,Site_1_Candidate_2,2025-07-10,14:00,57.18,34.35
Site_1,Site_1_Candidate_2,2025-07-10,14:15,89.24,49.06
Site_1,Site_1_Candidate_2,2025-07-10,14:30,61.06,43.98
Site_1,Site_1_Candidate_2,2025-07-10,14:45,93.39,5.94
Site_1,Site_1_Candidate_2,2025-07-10,15:00,55.84,38.53
Site_1,Site_1_Candidate_2,2025-07-10,15:15,85.95,6.79
Site_1,Site_1_Candidate_2,2025-07-10,15:30,53.72,6.65
Site_1,Site_1_Candidate_2,2025-07-10,15:45,98.24,33.02
Site_1,Site_1_Candidate_2,2025-07-10,16:00,50.84,9.66
Site_1,Site_1_Candidate_2,2025-07-10,16:15,89.54,13.44
Site_1,Site_1_Candidate_2,2025-07-10,16:30,59.36,49.25
Site_1,Site_1_Candidate_2,2025-07-10,16:45,67.37,36.42
Site_1,Site_1_Candidate_2,2025-07-10,17:00,57.77,2.5
Site_1,Site_1_Candidate_2,2025-07-10,17:15,66.47,20.75
Site_1,Site_1_Candidate_2,2025-07-10,17:30,63.54,4.48
Site_1,Site_1_Candidate_2,2025-07-09,09:00,97.82,11.04
Site_1,Site_1_Candidate_2,2025-07-09,09:15,81.43,31.64
Site_1,Site_1_Candidate_2,2025-07-09,09:30,84.66,0.45
Site_1,Site_1_Candidate_2,2025-07-09,09:45,51.09,48.59
Site_1,Site_1_Candidate_2,2025-07-09,10:00,80.23,4.25
Site_1,Site_1_Candidate_2,2025-07-09,10:15,73.91,11.4
Site_1,Site_1_Candidate_2,2025-07-09,10:30,84.66,25.48
Site_1,Site_1_Candidate_2,2025-07-09,10:45,72.42,41.98
Site_1,Site_1_Candidate_2,2025-07-09,11:00,77.84,45.28
Site_1,Site_1_Candidate_2,2025-07-09,11:15,88.8,22.95
Site_1,Site_1_Candidate_2,2025-07-09,11:30,93.9,2.12
Site_1,Site_1_Candidate_2,2025-07-09,11:45,67.14,9.74
Site_1,Site_1_Candidate_2,2025-07-09,12:00,93.93,32.7
Site_1,Site_1_Candidate_2,2025-07-09,12:15,76.01,5.78
Site_1,Site_1_Candidate_2,2025-07-09,12:30,56.83,5.55
Site_1,Site_1_Candidate_2,2025-07-09,12:45,59.66,30.37
Site_1,Site_1_Candidate_2,2025-07-09,13:00,57.07,24.34
Site_1,Site_1_Candidate_2,2025-07-09,13:15,59.28,12.19
Site_1,Site_1_Candidate_2,2025-07-09,13:30,54.33,15.55
Site_1,Site_1_Candidate_2,2025-07-09,13:45,52.12,32.81
Site_1,Site_1_Candidate_2,2025-07-09,14:00,91.95,0.32
Site_1,Site_1_Candidate_2,2025-07-09,14:15,57.06,44.6
Site_1,Site_1_Candidate_2,2025-07-09,14:30,67.3,36.8
Site_1,Site_1_Candidate_2,2025-07-09,14:45,65.7,20.54
Site_1,Site_1_Candidate_2,2025-07-09,15:00,84.34,3.72
Site_1,Site_1_Candidate_2,2025-07-09,15:15,51.13,9.46
Site_1,Site_1_Candidate_2,2025-07-09,15:30,54.98,7.66
Site_1,Site_1_Candidate_2,2025-07-09,15:45,75.25,5.21
Site_1,Site_1_Candidate_2,2025-07-09,16:00,72.37,39.07
Site_1,Site_1_Candidate_2,2025-07-09,16:15,59.74,8.25
Site_1,Site_1_Candidate_2,2025-07-09,16:30,90.69,10.85
Site_1,Site_1_Candidate_2,2025-07-09,16:45,89.88,27.59
Site_1,Site_1_Candidate_2,2025-07-09,17:00,53.57,39.01
Site_1,Site_1_Candidate_2,2025-07-09,17:15,70.41,47.35
Site_1,Site_1_Candidate_2,2025-07-09,17:30,53.2,14.76
Site_1,Site_1_Candidate_2,2025-07-08,09:00,80.49,18.36
Site_1,Site_1_Candidate_2,2025-07-08,09:15,74.53,18.17
Site_1,Site_1_Candidate_2,2025-07-08,09:30,51.32,11.47
Site_1,Site_1_Candidate_2,2025-07-08,09:45,74.49,35.71
Site_1,Site_1_Candidate_2,2025-07-08,10:00,91.21,21.11
Site_1,Site_1_Candidate_2,2025-07-08,10:15,64.74,14.85
Site_1,Site_1_Candidate_2,2025-07-08,10:30,52.33,20.12
Site_1,Site_1_Candidate_2,2025-07-08,10:45,63.19,25.54
Site_1,Site_1_Candidate_2,2025-07-08,11:00,74.62,34.85
Site_1,Site_1_Candidate_2,2025-07-08,11:15,68.93,28.88
Site_1,Site_1_Candidate_2,2025-07-08,11:30,77.02,13.57
Site_1,Site_1_Candidate_2,2025-07-08,11:45,54.85,15.93
Site_1,Site_1_Candidate_2,2025-07-08,12:00,64.99,38.53
Site_1,Site_1_Candidate_2,2025-07-08,12:15,70.5,27.66
Site_1,Site_1_Candidate_2,2025-07-08,12:30,97.47,19.38
Site_1,Site_1_Candidate_2,2025-07-08,12:45,82.96,24.85
Site_1,Site_1_Candidate_2,2025-07-08,13:00,79.53,23.23
Site_1,Site_1_Candidate_2,2025-07-08,13:15,83.83,17.88
Site_1,Site_1_Candidate_2,2025-07-08,13:30,75.46,15.46
Site_1,Site_1_Candidate_2,2025-07-08,13:45,68.6,26.86
Site_1,Site_1_Candidate_2,2025-07-08,14:00,73.93,2.74
Site_1,Site_1_Candidate_2,2025-07-08,14:15,92.44,40.23
Site_1,Site_1_Candidate_2,2025-07-08,14:30,59.19,6.46
Site_1,Site_1_Candidate_2,2025-07-08,14:45,98.14,28.7
Site_1,Site_1_Candidate_2,2025-07-08,15:00,51.98,29.54
Site_1,Site_1_Candidate_2,2025-07-08,15:15,62.94,35.37
Site_1,Site_1_Candidate_2,2025-07-08,15:30,72.28,2.79
Site_1,Site_1_Candidate_2,2025-07-08,15:45,83.09,43.35
Site_1,Site_1_Candidate_2,2025-07-08,16:00,80.08,18.68
Site_1,Site_1_Candidate_2,2025-07-08,16:15,64.0,19.87
Site_1,Site_1_Candidate_2,2025-07-08,16:30,50.89,27.8
Site_1,Site_1_Candidate_2,2025-07-08,16:45,54.86,19.36
Site_1,Site_1_Candidate_2,2025-07-08,17:00,55.47,38.78
Site_1,Site_1_Candidate_2,2025-07-08,17:15,84.11,8.15
Site_1,Site_1_Candidate_2,2025-07-08,17:30,65.82,0.3
Site_1,Site_1_Candidate_2,2025-07-07,09:00,79.19,2.43
Site_1,Site_1_Candidate_2,2025-07-07,09:15,67.26,45.32
Site_1,Site_1_Candidate_2,2025-07-07,09:30,70.85,21.48
Site_1,Site_1_Candidate_2,2025-07-07,09:45,82.33,10.53
Site_1,Site_1_Candidate_2,2025-07-07,10:00,98.38,22.38
Site_1,Site_1_Candidate_2,2025-07-07,10:15,88.29,26.84
Site_1,Site_1_Candidate_2,2025-07-07,10:30,84.3,13.17
Site_1,Site_1_Candidate_2,2025-07-07,10:45,70.45,4.44
Site_1,Site_1_Candidate_2,2025-07-07,11:00,83.62,19.5
Site_1,Site_1_Candidate_2,2025-07-07,11:15,59.01,30.69
Site_1,Site_1_Candidate_2,2025-07-07,11:30,82.5,10.55
Site_1,Site_1_Candidate_2,2025-07-07,11:45,91.09,39.28
Site_1,Site_1_Candidate_2,2025-07-07,12:00,91.13,2.04
Site_1,Site_1_Candidate_2,2025-07-07,12:15,88.34,13.56
Site_1,Site_1_Candidate_2,2025-07-07,12:30,50.69,30.35
Site_1,Site_1_Candidate_2,2025-07-07,12:45,84.7,16.58
Site_1,Site_1_Candidate_2,2025-07-07,13:00,69.73,35.58
Site_1,Site_1_Candidate_2,2025-07-07,13:15,61.69,13.63
Site_1,Site_1_Candidate_2,2025-07-07,13:30,82.75,14.64
Site_1,Site_1_Candidate_2,2025-07-07,13:45,87.85,26.44
Site_1,Site_1_Candidate_2,2025-07-07,14:00,80.72,4.69
Site_1,Site_1_Candidate_2,2025-07-07,14:15,84.06,44.3
Site_1,Site_1_Candidate_2,2025-07-07,14:30,69.49,7.07
Site_1,Site_1_Candidate_2,2025-07-07,14:45,78.68,22.32
Site_1,Site_1_Candidate_2,2025-07-07,15:00,95.07,33.61
Site_1,Site_1_Candidate_2,2025-07-07,15:15,67.51,36.34
Site_1,Site_1_Candidate_2,2025-07-07,15:30,82.98,16.52
Site_1,Site_1_Candidate_2,2025-07-07,15:45,65.72,9.87
Site_1,Site_1_Candidate_2,2025-07-07,16:00,84.43,28.63
Site_1,Site_1_Candidate_2,2025-07-07,16:15,64.81,42.64
Site_1,Site_1_Candidate_2,2025-07-07,16:30,93.65,14.53
Site_1,Site_1_Candidate_2,2025-07-07,16:45,70.21,41.46
Site_1,Site_1_Candidate_2,2025-07-07,17:00,52.65,15.89
Site_1,Site_1_Candidate_2,2025-07-07,17:15,90.94,40.09
Site_1,Site_1_Candidate_2,2025-07-07,17:30,71.14,33.7
Site_1,Site_1_Candidate_2,2025-07-06,09:00,86.23,7.95
Site_1,Site_1_Candidate_2,2025-07-06,09:15,61.69,19.94
Site_1,Site_1_Candidate_2,2025-07-06,09:30,80.56,12.31
Site_1,Site_1_Candidate_2,2025-07-06,09:45,58.96,22.0
Site_1,Site_1_Candidate_2,2025-07-06,10:00,56.25,1.07
Site_1,Site_1_Candidate_2,2025-07-06,10:15,53.49,40.52
Site_1,Site_1_Candidate_2,2025-07-06,10:30,91.79,7.92
Site_1,Site_1_Candidate_2,2025-07-06,10:45,90.77,25.53
Site_1,Site_1_Candidate_2,2025-07-06,11:00,84.44,47.2
Site_1,Site_1_Candidate_2,2025-07-06,11:15,78.83,16.95
Site_1,Site_1_Candidate_2,2025-07-06,11:30,88.2,16.92
Site_1,Site_1_Candidate_2,2025-07-06,11:45,95.35,1.7
Site_1,Site_1_Candidate_2,2025-07-06,12:00,71.33,43.25
Site_1,Site_1_Candidate_2,2025-07-06,12:15,89.0,42.39
Site_1,Site_1_Candidate_2,2025-07-06,12:30,70.35,8.36
Site_1,Site_1_Candidate_2,2025-07-06,12:45,90.24,44.69
Site_1,Site_1_Candidate_2,2025-07-06,13:00,60.56,40.33
Site_1,Site_1_Candidate_2,2025-07-06,13:15,81.26,26.87
Site_1,Site_1_Candidate_2,2025-07-06,13:30,89.42,42.14
Site_1,Site_1_Candidate_2,2025-07-06,13:45,80.55,38.54
Site_1,Site_1_Candidate_2,2025-07-06,14:00,86.55,25.19
Site_1,Site_1_Candidate_2,2025-07-06,14:15,67.49,0.96
Site_1,Site_1_Candidate_2,2025-07-06,14:30,93.54,4.08
Site_1,Site_1_Candidate_2,2025-07-06,14:45,84.51,14.16
Site_1,Site_1_Candidate_2,2025-07-06,15:00,85.01,6.65
Site_1,Site_1_Candidate_2,2025-07-06,15:15,89.17,9.16
Site_1,Site_1_Candidate_2,2025-07-06,15:30,99.68,46.89
Site_1,Site_1_Candidate_2,2025-07-06,15:45,77.6,25.47
Site_1,Site_1_Candidate_2,2025-07-06,16:00,51.67,46.33
Site_1,Site_1_Candidate_2,2025-07-06,16:15,72.62,29.41
Site_1,Site_1_Candidate_2,2025-07-06,16:30,62.38,35.11
Site_1,Site_1_Candidate_2,2025-07-06,16:45,57.8,3.65
Site_1,Site_1_Candidate_2,2025-07-06,17:00,75.3,48.0
Site_1,Site_1_Candidate_2,2025-07-06,17:15,71.33,24.89
Site_1,Site_1_Candidate_2,2025-07-06,17:30,89.62,33.82
Site_1,Site_1_Candidate_3,2025-07-15,09:00,71.26,28.74
Site_1,Site_1_Candidate_3,2025-07-15,09:15,88.53,23.95
Site_1,Site_1_Candidate_3,2025-07-15,09:30,65.86,46.93
Site_1,Site_1_Candidate_3,2025-07-15,09:45,82.99,1.7
Site_1,Site_1_Candidate_3,2025-07-15,10:00,67.92,30.6
Site_1,Site_1_Candidate_3,2025-07-15,10:15,70.34,48.7
Site_1,Site_1_Candidate_3,2025-07-15,10:30,50.71,1.38
Site_1,Site_1_Candidate_3,2025-07-15,10:45,61.0,38.66
Site_1,Site_1_Candidate_3,2025-07-15,11:00,52.36,44.53
Site_1,Site_1_Candidate_3,2025-07-15,11:15,90.95,1.95
Site_1,Site_1_Candidate_3,2025-07-15,11:30,62.53,1.5
Site_1,Site_1_Candidate_3,2025-07-15,11:45,82.26,12.78
Site_1,Site_1_Candidate_3,2025-07-15,12:00,74.79,38.74
Site_1,Site_1_Candidate_3,2025-07-15,12:15,79.37,2.12
Site_1,Site_1_Candidate_3,2025-07-15,12:30,83.08,25.67
Site_1,Site_1_Candidate_3,2025-07-15,12:45,86.94,34.13
Site_1,Site_1_Candidate_3,2025-07-15,13:00,60.39,8.62
Site_1,Site_1_Candidate_3,2025-07-15,13:15,89.55,11.55
Site_1,Site_1_Candidate_3,2025-07-15,13:30,79.67,44.3
Site_1,Site_1_Candidate_3,2025-07-15,13:45,80.5,40.65
Site_1,Site_1_Candidate_3,2025-07-15,14:00,63.33,29.06
Site_1,Site_1_Candidate_3,2025-07-15,14:15,83.47,5.37
Site_1,Site_1_Candidate_3,2025-07-15,14:30,51.91,43.57
Site_1,Site_1_Candidate_3,2025-07-15,14:45,67.21,32.64
Site_1,Site_1_Candidate_3,2025-07-15,15:00,50.66,11.54
Site_1,Site_1_Candidate_3,2025-07-15,15:15,71.52,23.43
Site_1,Site_1_Candidate_3,2025-07-15,15:30,62.37,22.26
Site_1,Site_1_Candidate_3,2025-07-15,15:45,63.93,37.34
Site_1,Site_1_Candidate_3,2025-07-15,16:00,62.5,32.27
Site_1,Site_1_Candidate_3,2025-07-15,16:15,99.14,23.45
Site_1,Site_1_Candidate_3,2025-07-15,16:30,75.46,43.97
Site_1,Site_1_Candidate_3,2025-07-15,16:45,79.92,49.95
Site_1,Site_1_Candidate_3,2025-07-15,17:00,74.51,11.35
Site_1,Site_1_Candidate_3,2025-07-15,17:15,89.86,11.02
Site_1,Site_1_Candidate_3,2025-07-15,17:30,89.2,11.96
Site_1,Site_1_Candidate_3,2025-07-14,09:00,77.19,31.44
Site_1,Site_1_Candidate_3,2025-07-14,09:15,96.87,8.78
Site_1,Site_1_Candidate_3,2025-07-14,09:30,74.0,5.15
Site_1,Site_1_Candidate_3,2025-07-14,09:45,87.9,30.41
Site_1,Site_1_Candidate_3,2025-07-14,10:00,50.14,7.82
Site_1,Site_1_Candidate_3,2025-07-14,10:15,70.91,25.51
Site_1,Site_1_Candidate_3,2025-07-14,10:30,54.41,24.02
Site_1,Site_1_Candidate_3,2025-07-14,10:45,66.39,24.73
Site_1,Site_1_Candidate_3,2025-07-14,11:00,60.31,1.68
Site_1,Site_1_Candidate_3,2025-07-14,11:15,84.94,24.38
Site_1,Site_1_Candidate_3,2025-07-14,11:30,99.7,32.1
Site_1,Site_1_Candidate_3,2025-07-14,11:45,60.22,28.45
Site_1,Site_1_Candidate_3,2025-07-14,12:00,94.98,24.46
Site_1,Site_1_Candidate_3,2025-07-14,12:15,63.22,14.83
Site_1,Site_1_Candidate_3,2025-07-14,12:30,58.17,32.96
Site_1,Site_1_Candidate_3,2025-07-14,12:45,74.78,7.68
Site_1,Site_1_Candidate_3,2025-07-14,13:00,63.88,47.04
Site_1,Site_1_Candidate_3,2025-07-14,13:15,61.65,13.01
Site_1,Site_1_Candidate_3,2025-07-14,13:30,68.67,25.91
Site_1,Site_1_Candidate_3,2025-07-14,13:45,66.36,35.0
Site_1,Site_1_Candidate_3,2025-07-14,14:00,81.7,25.67
Site_1,Site_1_Candidate_3,2025-07-14,14:15,89.02,18.7
Site_1,Site_1_Candidate_3,2025-07-14,14:30,87.4,43.72
Site_1,Site_1_Candidate_3,2025-07-14,14:45,67.33,39.47
Site_1,Site_1_Candidate_3,2025-07-14,15:00,89.73,8.37
Site_1,Site_1_Candidate_3,2025-07-14,15:15,95.84,9.7
Site_1,Site_1_Candidate_3,2025-07-14,15:30,97.38,10.13
Site_1,Site_1_Candidate_3,2025-07-14,15:45,55.74,28.29
Site_1,Site_1_Candidate_3,2025-07-14,16:00,66.53,32.96
Site_1,Site_1_Candidate_3,2025-07-14,16:15,52.5,22.39
Site_1,Site_1_Candidate_3,2025-07-14,16:30,53.5,12.66
Site_1,Site_1_Candidate_3,2025-07-14,16:45,65.31,16.14
Site_1,Site_1_Candidate_3,2025-07-14,17:00,50.52,10.72
Site_1,Site_1_Candidate_3,2025-07-14,17:15,61.15,30.22
Site_1,Site_1_Candidate_3,2025-07-14,17:30,63.14,37.68
Site_1,Site_1_Candidate_3,2025-07-13,09:00,73.36,49.55
Site_1,Site_1_Candidate_3,2025-07-13,09:15,85.08,31.65
Site_1,Site_1_Candidate_3,2025-07-13,09:30,53.36,6.86
Site_1,Site_1_Candidate_3,2025-07-13,09:45,57.99,11.68
Site_1,Site_1_Candidate_3,2025-07-13,10:00,53.63,3.56
